Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Index,Instrument,Isolate,Isolation_Source,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SAMPLE_TYPE,SRA Study,STRAIN
SRR5873089,RNA-Seq,55,46874135,PRJNA395936,SAMN07418165,"Microbe\, viral or environmental",28070093,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040404,uncalculated,uncalculated,missing,missing,41,Illumina HiSeq 2500,missing,missing,exp1_PHO84c_spl2_Rep_0_2mM_recovery_4h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_PHO84c_spl2_Rep_0_2mM_recovery_4h,Yeast culture,SRP113638,BY4741
SRR5873090,RNA-Seq,55,45015795,PRJNA395936,SAMN07418166,"Microbe\, viral or environmental",26996343,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040403,uncalculated,uncalculated,missing,missing,42,Illumina HiSeq 2500,missing,missing,exp1_PHO84c_spl2_Rep_0_2mM_recovery_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_PHO84c_spl2_Rep_0_2mM_recovery_5h,Yeast culture,SRP113638,BY4741
SRR5873091,RNA-Seq,55,51484565,PRJNA395936,SAMN07418167,"Microbe\, viral or environmental",30711822,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040402,uncalculated,uncalculated,missing,missing,43,Illumina HiSeq 2500,missing,missing,exp1_PHO84c_spl2_Rep_0_2mM_recovery_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_PHO84c_spl2_Rep_0_2mM_recovery_6h,Yeast culture,SRP113638,BY4741
SRR5873092,RNA-Seq,55,46370500,PRJNA395936,SAMN07418168,"Microbe\, viral or environmental",27700320,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040401,uncalculated,uncalculated,missing,missing,44,Illumina HiSeq 2500,missing,missing,exp1_PHO84c_spl2_Rep_0_2mM_recovery_7_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_PHO84c_spl2_Rep_0_2mM_recovery_7_5h,Yeast culture,SRP113638,BY4741
SRR5873093,RNA-Seq,55,82829945,PRJNA395936,SAMN07418169,"Microbe\, viral or environmental",50015021,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040400,uncalculated,uncalculated,missing,missing,45,Illumina HiSeq 2500,missing,missing,exp1_PHO84c_spl2_Rep_start_0h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_PHO84c_spl2_Rep_start_0h,Yeast culture,SRP113638,BY4741
SRR5873094,RNA-Seq,55,22447920,PRJNA395936,SAMN07418170,"Microbe\, viral or environmental",13388365,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040399,uncalculated,uncalculated,missing,missing,46,Illumina HiSeq 2500,missing,missing,exp1_PHO84c_spl2_Rep_0_2mM_recovery_9h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_PHO84c_spl2_Rep_0_2mM_recovery_9h,Yeast culture,SRP113638,BY4741
SRR5873095,RNA-Seq,55,51338265,PRJNA395936,SAMN07418171,"Microbe\, viral or environmental",32490892,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040398,uncalculated,uncalculated,missing,missing,47,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_06mM_lowPi_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_06mM_lowPi_1h,Yeast culture,SRP113638,BY4741
SRR5873096,RNA-Seq,55,33367400,PRJNA395936,SAMN07418172,"Microbe\, viral or environmental",20612531,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040397,uncalculated,uncalculated,missing,missing,48,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_06mM_lowPi_24_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_06mM_lowPi_24_67h,Yeast culture,SRP113638,BY4741
SRR5873097,RNA-Seq,55,26763165,PRJNA395936,SAMN07418284,"Microbe\, viral or environmental",15989040,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040396,uncalculated,uncalculated,missing,missing,160,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_9h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_9h,Yeast culture,SRP113638,BY4741
SRR5873098,RNA-Seq,55,44466345,PRJNA395936,SAMN07418283,"Microbe\, viral or environmental",26550393,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040395,uncalculated,uncalculated,missing,missing,159,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_7_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_7_5h,Yeast culture,SRP113638,BY4741
SRR5873099,RNA-Seq,55,82818285,PRJNA395936,SAMN07418211,"Microbe\, viral or environmental",52762018,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040394,uncalculated,uncalculated,missing,missing,87,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA12346-GFP_mCh_0_06mM_lowPi_9_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA12346-GFP_mCh_0_06mM_lowPi_9_5h,Yeast culture,SRP113638,BY4741
SRR5873100,RNA-Seq,55,41679440,PRJNA395936,SAMN07418280,"Microbe\, viral or environmental",24914834,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040393,uncalculated,uncalculated,missing,missing,156,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_4h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_4h,Yeast culture,SRP113638,BY4741
SRR5873101,RNA-Seq,55,19247360,PRJNA395936,SAMN07418279,"Microbe\, viral or environmental",11528406,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040392,uncalculated,uncalculated,missing,missing,155,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_3h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_3h,Yeast culture,SRP113638,BY4741
SRR5873102,RNA-Seq,55,36933710,PRJNA395936,SAMN07418282,"Microbe\, viral or environmental",22088540,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040391,uncalculated,uncalculated,missing,missing,158,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_6h,Yeast culture,SRP113638,BY4741
SRR5873103,RNA-Seq,55,30641875,PRJNA395936,SAMN07418281,"Microbe\, viral or environmental",18370178,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040390,uncalculated,uncalculated,missing,missing,157,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_5h,Yeast culture,SRP113638,BY4741
SRR5873104,RNA-Seq,55,64746935,PRJNA395936,SAMN07418276,"Microbe\, viral or environmental",39217347,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040389,uncalculated,uncalculated,missing,missing,152,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_lowPi_9_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_lowPi_9_5h,Yeast culture,SRP113638,BY4741
SRR5873105,RNA-Seq,55,56884135,PRJNA395936,SAMN07418275,"Microbe\, viral or environmental",34443345,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040388,uncalculated,uncalculated,missing,missing,151,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_lowPi_8h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_lowPi_8h,Yeast culture,SRP113638,BY4741
SRR5873106,RNA-Seq,55,38842100,PRJNA395936,SAMN07418278,"Microbe\, viral or environmental",23214780,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040387,uncalculated,uncalculated,missing,missing,154,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_2h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_2h,Yeast culture,SRP113638,BY4741
SRR5873107,RNA-Seq,55,24909720,PRJNA395936,SAMN07418277,"Microbe\, viral or environmental",14924920,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040386,uncalculated,uncalculated,missing,missing,153,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_5mM_recovery_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_5mM_recovery_1h,Yeast culture,SRP113638,BY4741
SRR5873108,RNA-Seq,55,89424225,PRJNA395936,SAMN07418214,"Microbe\, viral or environmental",56787808,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040385,uncalculated,uncalculated,missing,missing,90,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA12346-GFP_mCh_0_2mM_lowPi_2h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA12346-GFP_mCh_0_2mM_lowPi_2h,Yeast culture,SRP113638,BY4741
SRR5873109,RNA-Seq,55,63029725,PRJNA395936,SAMN07418200,"Microbe\, viral or environmental",39876173,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040384,uncalculated,uncalculated,missing,missing,76,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_6_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_6_5h,Yeast culture,SRP113638,BY4741
SRR5873110,RNA-Seq,55,54610875,PRJNA395936,SAMN07418199,"Microbe\, viral or environmental",34693295,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040383,uncalculated,uncalculated,missing,missing,75,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_5h,Yeast culture,SRP113638,BY4741
SRR5873111,RNA-Seq,55,72885450,PRJNA395936,SAMN07418202,"Microbe\, viral or environmental",46417796,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040382,uncalculated,uncalculated,missing,missing,78,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_9_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_9_5h,Yeast culture,SRP113638,BY4741
SRR5873112,RNA-Seq,55,63594245,PRJNA395936,SAMN07418201,"Microbe\, viral or environmental",40496674,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040381,uncalculated,uncalculated,missing,missing,77,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_8h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_8h,Yeast culture,SRP113638,BY4741
SRR5873113,RNA-Seq,55,19186420,PRJNA395936,SAMN07418196,"Microbe\, viral or environmental",11975580,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040380,uncalculated,uncalculated,missing,missing,72,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_24_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_24_67h,Yeast culture,SRP113638,BY4741
SRR5873114,RNA-Seq,55,139148900,PRJNA395936,SAMN07418195,"Microbe\, viral or environmental",88473653,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040379,uncalculated,uncalculated,missing,missing,71,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_1h,Yeast culture,SRP113638,BY4741
SRR5873115,RNA-Seq,55,88003795,PRJNA395936,SAMN07418198,"Microbe\, viral or environmental",56066340,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040378,uncalculated,uncalculated,missing,missing,74,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_3_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_3_5h,Yeast culture,SRP113638,BY4741
SRR5873116,RNA-Seq,55,122279520,PRJNA395936,SAMN07418197,"Microbe\, viral or environmental",77636777,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040377,uncalculated,uncalculated,missing,missing,73,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_2h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_5mM_lowPi_2h,Yeast culture,SRP113638,BY4741
SRR5873117,RNA-Seq,55,95336560,PRJNA395936,SAMN07418204,"Microbe\, viral or environmental",60711232,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040376,uncalculated,uncalculated,missing,missing,80,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA12346-GFP_mCh_0_06mM_lowPi_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA12346-GFP_mCh_0_06mM_lowPi_1h,Yeast culture,SRP113638,BY4741
SRR5873118,RNA-Seq,55,67227655,PRJNA395936,SAMN07418203,"Microbe\, viral or environmental",42717454,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040375,uncalculated,uncalculated,missing,missing,79,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_start_0h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_start_0h,Yeast culture,SRP113638,BY4741
SRR5873119,RNA-Seq,55,59438555,PRJNA395936,SAMN07418253,"Microbe\, viral or environmental",36053135,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040374,uncalculated,uncalculated,missing,missing,129,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_2mM_lowPi_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_2mM_lowPi_1h,Yeast culture,SRP113638,BY4741
SRR5873120,RNA-Seq,55,28341995,PRJNA395936,SAMN07418254,"Microbe\, viral or environmental",17224932,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040373,uncalculated,uncalculated,missing,missing,130,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_2mM_lowPi_24_67h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_2mM_lowPi_24_67h,Yeast culture,SRP113638,BY4741
SRR5873121,RNA-Seq,55,61777045,PRJNA395936,SAMN07418127,"Microbe\, viral or environmental",39252665,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040372,uncalculated,uncalculated,missing,missing,3,Illumina HiSeq 2500,missing,missing,exp1_PHO84c_PHO4-SA1234-GFP_mCh_0_2mM_lowPi_2h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_PHO84c_PHO4-SA1234-GFP_mCh_0_2mM_lowPi_2h,Yeast culture,SRP113638,BY4741
SRR5873122,RNA-Seq,55,22137555,PRJNA395936,SAMN07418245,"Microbe\, viral or environmental",13316409,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040371,uncalculated,uncalculated,missing,missing,121,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_1h,Yeast culture,SRP113638,BY4741
SRR5873123,RNA-Seq,55,40448320,PRJNA395936,SAMN07418246,"Microbe\, viral or environmental",24228297,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040370,uncalculated,uncalculated,missing,missing,122,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_2h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_2h,Yeast culture,SRP113638,BY4741
SRR5873124,RNA-Seq,55,41109860,PRJNA395936,SAMN07418247,"Microbe\, viral or environmental",24620117,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040369,uncalculated,uncalculated,missing,missing,123,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_3h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_3h,Yeast culture,SRP113638,BY4741
SRR5873125,RNA-Seq,55,59899455,PRJNA395936,SAMN07418248,"Microbe\, viral or environmental",35790954,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040368,uncalculated,uncalculated,missing,missing,124,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_4h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_4h,Yeast culture,SRP113638,BY4741
SRR5873126,RNA-Seq,55,50235900,PRJNA395936,SAMN07418249,"Microbe\, viral or environmental",30013671,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040367,uncalculated,uncalculated,missing,missing,125,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_5h,Yeast culture,SRP113638,BY4741
SRR5873127,RNA-Seq,55,69941025,PRJNA395936,SAMN07418250,"Microbe\, viral or environmental",42072840,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040366,uncalculated,uncalculated,missing,missing,126,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_6h,Yeast culture,SRP113638,BY4741
SRR5873128,RNA-Seq,55,46052050,PRJNA395936,SAMN07418251,"Microbe\, viral or environmental",27639975,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"sra,fastq",s3,s3.us-east-1,SRX3040365,uncalculated,uncalculated,missing,missing,127,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_7_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_7_5h,Yeast culture,SRP113638,BY4741
SRR5873129,RNA-Seq,55,65701295,PRJNA395936,SAMN07418252,"Microbe\, viral or environmental",39231842,WEIZMANN INSTITUTE OF SCIENCE,2013-06-03,public,"fastq,sra",s3,s3.us-east-1,SRX3040364,uncalculated,uncalculated,missing,missing,128,Illumina HiSeq 2500,missing,missing,exp1_WT_Rep_0_06mM_recovery_9h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_Rep_0_06mM_recovery_9h,Yeast culture,SRP113638,BY4741
SRR5873130,RNA-Seq,55,53396805,PRJNA395936,SAMN07418191,"Microbe\, viral or environmental",32790567,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040363,uncalculated,uncalculated,missing,missing,67,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_5h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_5h,Yeast culture,SRP113638,BY4741
SRR5873131,RNA-Seq,55,71420525,PRJNA395936,SAMN07418192,"Microbe\, viral or environmental",43910853,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"sra,fastq",s3,s3.us-east-1,SRX3040362,uncalculated,uncalculated,missing,missing,68,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_6h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_6h,Yeast culture,SRP113638,BY4741
SRR5873132,RNA-Seq,55,69381345,PRJNA395936,SAMN07418189,"Microbe\, viral or environmental",42661107,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040361,uncalculated,uncalculated,missing,missing,65,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_3h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_3h,Yeast culture,SRP113638,BY4741
SRR5873133,RNA-Seq,55,72329620,PRJNA395936,SAMN07418190,"Microbe\, viral or environmental",44330768,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040360,uncalculated,uncalculated,missing,missing,66,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_4h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_4h,Yeast culture,SRP113638,BY4741
SRR5873134,RNA-Seq,55,39487470,PRJNA395936,SAMN07418187,"Microbe\, viral or environmental",24143846,WEIZMANN INSTITUTE OF SCIENCE,2013-04-29,public,"fastq,sra",s3,s3.us-east-1,SRX3040359,uncalculated,uncalculated,missing,missing,63,Illumina HiSeq 2500,missing,missing,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_1h,PAIRED,RT-PCR,TRANSCRIPTOMIC,Saccharomyces cerevisiae,ILLUMINA,2017-10-12T00:00:00Z,exp1_WT_PHO4-SA1234-GFP_GFP_0_2mM_recovery_1h,Yeast culture,SRP113638,BY4741
